#!,Workbook:,Custom,Custom,,
#!,To play this data back: Open the original Excel workbook file then click the *Import Data File* button in the *Data Streamer* ribbon and navigate to this file.,,,,
#!,For more information visit http://aka.ms/hackingstem/,,,,
Angle = 54,LDR_1 = 412,LDR_2 = 502,Error w.r.t ldr_1(red,-90,90
Angle = 53,LDR_1 = 408,LDR_2 = 503,Error w.r.t ldr_1(red,-95,95
Angle = 52,LDR_1 = 405,LDR_2 = 496,Error w.r.t ldr_1(red,-91,91
Angle = 51,LDR_1 = 411,LDR_2 = 502,Error w.r.t ldr_1(red,-91,91
Angle = 50,LDR_1 = 407,LDR_2 = 500,Error w.r.t ldr_1(red,-93,93
Angle = 49,LDR_1 = 403,LDR_2 = 494,Error w.r.t ldr_1(red,-91,91
Angle = 48,LDR_1 = 409,LDR_2 = 501,Error w.r.t ldr_1(red,-92,92
Angle = 47,LDR_1 = 432,LDR_2 = 512,Error w.r.t ldr_1(red,-80,80
Angle = 46,LDR_1 = 404,LDR_2 = 495,Error w.r.t ldr_1(red,-91,91
Angle = 45,LDR_1 = 411,LDR_2 = 501,Error w.r.t ldr_1(red,-90,90
Angle = 44,LDR_1 = 410,LDR_2 = 502,Error w.r.t ldr_1(red,-92,92
Angle = 43,LDR_1 = 408,LDR_2 = 496,Error w.r.t ldr_1(red,-88,88
Angle = 42,LDR_1 = 412,LDR_2 = 504,Error w.r.t ldr_1(red,-92,92
Angle = 41,LDR_1 = 430,LDR_2 = 517,Error w.r.t ldr_1(red,-87,87
Angle = 40,LDR_1 = 409,LDR_2 = 498,Error w.r.t ldr_1(red,-89,89
Angle = 39,LDR_1 = 416,LDR_2 = 505,Error w.r.t ldr_1(red,-89,89
Angle = 38,LDR_1 = 439,LDR_2 = 503,Error w.r.t ldr_1(red,-64,64
Angle = 37,LDR_1 = 413,LDR_2 = 500,Error w.r.t ldr_1(red,-87,87
Angle = 36,LDR_1 = 418,LDR_2 = 507,Error w.r.t ldr_1(red,-89,89
Angle = 35,LDR_1 = 435,LDR_2 = 514,Error w.r.t ldr_1(red,-79,79
Angle = 34,LDR_1 = 414,LDR_2 = 502,Error w.r.t ldr_1(red,-88,88
Angle = 33,LDR_1 = 421,LDR_2 = 509,Error w.r.t ldr_1(red,-88,88
Angle = 32,LDR_1 = 443,LDR_2 = 527,Error w.r.t ldr_1(red,-84,84
Angle = 31,LDR_1 = 442,LDR_2 = 525,Error w.r.t ldr_1(red,-83,83
Angle = 30,LDR_1 = 447,LDR_2 = 532,Error w.r.t ldr_1(red,-85,85
Angle = 29,LDR_1 = 448,LDR_2 = 521,Error w.r.t ldr_1(red,-73,73
Angle = 28,LDR_1 = 417,LDR_2 = 504,Error w.r.t ldr_1(red,-87,87
Angle = 27,LDR_1 = 1021,LDR_2 = 1023,Error w.r.t ldr_1(red,-2,2
Angle = 26,LDR_1 = 967,LDR_2 = 1023,Error w.r.t ldr_1(red,-56,56
Angle = 25,LDR_1 = 1023,LDR_2 = 1022,Error w.r.t ldr_1(red,1,1
Angle = 24,LDR_1 = 1021,LDR_2 = 1023,Error w.r.t ldr_1(red,-2,2
Angle = 23,LDR_1 = 1023,LDR_2 = 1022,Error w.r.t ldr_1(red,1,1
Angle = 22,LDR_1 = 1023,LDR_2 = 1023,Error w.r.t ldr_1(red,0,0
Angle = 21,LDR_1 = 1020,LDR_2 = 1022,Error w.r.t ldr_1(red,-2,2
Angle = 20,LDR_1 = 1023,LDR_2 = 1022,Error w.r.t ldr_1(red,1,1
Angle = 19,LDR_1 = 1023,LDR_2 = 1023,Error w.r.t ldr_1(red,0,0
Angle = 18,LDR_1 = 1022,LDR_2 = 1023,Error w.r.t ldr_1(red,-1,1
Angle = 17,LDR_1 = 1023,LDR_2 = 1021,Error w.r.t ldr_1(red,2,2
Angle = 16,LDR_1 = 1023,LDR_2 = 1023,Error w.r.t ldr_1(red,0,0
Angle = 15,LDR_1 = 1023,LDR_2 = 1021,Error w.r.t ldr_1(red,2,2
Angle = 14,LDR_1 = 1022,LDR_2 = 1000,Error w.r.t ldr_1(red,22,22
Angle = 13,LDR_1 = 1023,LDR_2 = 1023,Error w.r.t ldr_1(red,0,0
Angle = 12,LDR_1 = 1014,LDR_2 = 1023,Error w.r.t ldr_1(red,-9,9
Angle = 11,LDR_1 = 1023,LDR_2 = 1023,Error w.r.t ldr_1(red,0,0
Angle = 10,LDR_1 = 1017,LDR_2 = 1018,Error w.r.t ldr_1(red,-1,1
Angle = 9,LDR_1 = 1021,LDR_2 = 1023,Error w.r.t ldr_1(red,-2,2
Angle = 8,LDR_1 = 1023,LDR_2 = 1023,Error w.r.t ldr_1(red,0,0
Angle = 7,LDR_1 = 1023,LDR_2 = 1023,Error w.r.t ldr_1(red,0,0
Angle = 6,LDR_1 = 1023,LDR_2 = 1023,Error w.r.t ldr_1(red,0,0
Angle = 5,LDR_1 = 1023,LDR_2 = 1023,Error w.r.t ldr_1(red,0,0
Angle = 4,LDR_1 = 1023,LDR_2 = 1022,Error w.r.t ldr_1(red,1,1
Angle = 3,LDR_1 = 1023,LDR_2 = 1023,Error w.r.t ldr_1(red,0,0
Angle = 2,LDR_1 = 1023,LDR_2 = 1023,Error w.r.t ldr_1(red,0,0
Angle = 1,LDR_1 = 1023,LDR_2 = 1023,Error w.r.t ldr_1(red,0,0
Angle = 0,LDR_1 = 1023,LDR_2 = 1023,Error w.r.t ldr_1(red,0,0
Angle = 0,LDR_1 = 1023,LDR_2 = 1023,Error w.r.t ldr_1(red,0,0
Angle = 1,LDR_1 = 1023,LDR_2 = 1023,Error w.r.t ldr_1(red,0,0
Angle = 2,LDR_1 = 1023,LDR_2 = 1023,Error w.r.t ldr_1(red,0,0
Angle = 3,LDR_1 = 1020,LDR_2 = 1023,Error w.r.t ldr_1(red,-3,3
Angle = 4,LDR_1 = 1023,LDR_2 = 1023,Error w.r.t ldr_1(red,0,0
Angle = 5,LDR_1 = 1022,LDR_2 = 1020,Error w.r.t ldr_1(red,2,2
Angle = 6,LDR_1 = 1023,LDR_2 = 1018,Error w.r.t ldr_1(red,5,5
Angle = 7,LDR_1 = 1023,LDR_2 = 1023,Error w.r.t ldr_1(red,0,0
Angle = 8,LDR_1 = 1023,LDR_2 = 1023,Error w.r.t ldr_1(red,0,0
Angle = 9,LDR_1 = 1019,LDR_2 = 1023,Error w.r.t ldr_1(red,-4,4
Angle = 10,LDR_1 = 1022,LDR_2 = 1023,Error w.r.t ldr_1(red,-1,1
Angle = 11,LDR_1 = 1023,LDR_2 = 1017,Error w.r.t ldr_1(red,6,6
Angle = 12,LDR_1 = 1023,LDR_2 = 1023,Error w.r.t ldr_1(red,0,0
Angle = 13,LDR_1 = 1023,LDR_2 = 1023,Error w.r.t ldr_1(red,0,0
Angle = 14,LDR_1 = 1022,LDR_2 = 1023,Error w.r.t ldr_1(red,-1,1
Angle = 15,LDR_1 = 1023,LDR_2 = 1021,Error w.r.t ldr_1(red,2,2
Angle = 16,LDR_1 = 1023,LDR_2 = 1023,Error w.r.t ldr_1(red,0,0
Angle = 17,LDR_1 = 1023,LDR_2 = 1023,Error w.r.t ldr_1(red,0,0
Angle = 18,LDR_1 = 1008,LDR_2 = 1023,Error w.r.t ldr_1(red,-15,15
Angle = 19,LDR_1 = 1021,LDR_2 = 1023,Error w.r.t ldr_1(red,-2,2
Angle = 20,LDR_1 = 1022,LDR_2 = 1023,Error w.r.t ldr_1(red,-1,1
Angle = 21,LDR_1 = 1023,LDR_2 = 1023,Error w.r.t ldr_1(red,0,0
Angle = 22,LDR_1 = 1023,LDR_2 = 1023,Error w.r.t ldr_1(red,0,0
Angle = 23,LDR_1 = 1023,LDR_2 = 1021,Error w.r.t ldr_1(red,2,2
Angle = 24,LDR_1 = 1023,LDR_2 = 1021,Error w.r.t ldr_1(red,2,2
Angle = 25,LDR_1 = 1023,LDR_2 = 1023,Error w.r.t ldr_1(red,0,0
Angle = 26,LDR_1 = 1023,LDR_2 = 1023,Error w.r.t ldr_1(red,0,0
Angle = 27,LDR_1 = 1022,LDR_2 = 1023,Error w.r.t ldr_1(red,-1,1
Angle = 28,LDR_1 = 1023,LDR_2 = 1022,Error w.r.t ldr_1(red,1,1
Angle = 29,LDR_1 = 1023,LDR_2 = 1020,Error w.r.t ldr_1(red,3,3
Angle = 30,LDR_1 = 1023,LDR_2 = 1022,Error w.r.t ldr_1(red,1,1
Angle = 31,LDR_1 = 1023,LDR_2 = 1019,Error w.r.t ldr_1(red,4,4
Angle = 32,LDR_1 = 1023,LDR_2 = 1023,Error w.r.t ldr_1(red,0,0
Angle = 33,LDR_1 = 1023,LDR_2 = 1023,Error w.r.t ldr_1(red,0,0
Angle = 34,LDR_1 = 1022,LDR_2 = 1023,Error w.r.t ldr_1(red,-1,1
Angle = 35,LDR_1 = 1023,LDR_2 = 1023,Error w.r.t ldr_1(red,0,0
Angle = 36,LDR_1 = 1023,LDR_2 = 1022,Error w.r.t ldr_1(red,1,1
Angle = 37,LDR_1 = 1023,LDR_2 = 1022,Error w.r.t ldr_1(red,1,1
Angle = 38,LDR_1 = 1023,LDR_2 = 1022,Error w.r.t ldr_1(red,1,1
Angle = 39,LDR_1 = 1023,LDR_2 = 1016,Error w.r.t ldr_1(red,7,7
Angle = 40,LDR_1 = 1023,LDR_2 = 1021,Error w.r.t ldr_1(red,2,2
Angle = 41,LDR_1 = 1023,LDR_2 = 1023,Error w.r.t ldr_1(red,0,0
Angle = 42,LDR_1 = 1023,LDR_2 = 1023,Error w.r.t ldr_1(red,0,0
Angle = 43,LDR_1 = 1023,LDR_2 = 1023,Error w.r.t ldr_1(red,0,0
Angle = 44,LDR_1 = 1023,LDR_2 = 1019,Error w.r.t ldr_1(red,4,4
Angle = 45,LDR_1 = 1023,LDR_2 = 1023,Error w.r.t ldr_1(red,0,0
Angle = 46,LDR_1 = 1015,LDR_2 = 1023,Error w.r.t ldr_1(red,-8,8
Angle = 47,LDR_1 = 1023,LDR_2 = 1023,Error w.r.t ldr_1(red,0,0
Angle = 48,LDR_1 = 1016,LDR_2 = 1016,Error w.r.t ldr_1(red,0,0
Angle = 49,LDR_1 = 1023,LDR_2 = 1023,Error w.r.t ldr_1(red,0,0
Angle = 50,LDR_1 = 1023,LDR_2 = 1023,Error w.r.t ldr_1(red,0,0
Angle = 51,LDR_1 = 1023,LDR_2 = 1023,Error w.r.t ldr_1(red,0,0
Angle = 52,LDR_1 = 1022,LDR_2 = 1023,Error w.r.t ldr_1(red,-1,1
Angle = 53,LDR_1 = 1023,LDR_2 = 1021,Error w.r.t ldr_1(red,2,2
Angle = 54,LDR_1 = 1022,LDR_2 = 1023,Error w.r.t ldr_1(red,-1,1
Angle = 55,LDR_1 = 1023,LDR_2 = 1023,Error w.r.t ldr_1(red,0,0
Angle = 56,LDR_1 = 1023,LDR_2 = 1022,Error w.r.t ldr_1(red,1,1
Angle = 57,LDR_1 = 1023,LDR_2 = 1021,Error w.r.t ldr_1(red,2,2
Angle = 58,LDR_1 = 1023,LDR_2 = 1021,Error w.r.t ldr_1(red,2,2
Angle = 59,LDR_1 = 1023,LDR_2 = 1021,Error w.r.t ldr_1(red,2,2
Angle = 60,LDR_1 = 1023,LDR_2 = 1020,Error w.r.t ldr_1(red,3,3
Angle = 61,LDR_1 = 1019,LDR_2 = 1021,Error w.r.t ldr_1(red,-2,2
Angle = 62,LDR_1 = 1023,LDR_2 = 1023,Error w.r.t ldr_1(red,0,0
Angle = 63,LDR_1 = 1023,LDR_2 = 1023,Error w.r.t ldr_1(red,0,0
Angle = 64,LDR_1 = 1023,LDR_2 = 1021,Error w.r.t ldr_1(red,2,2
Angle = 65,LDR_1 = 1022,LDR_2 = 1021,Error w.r.t ldr_1(red,1,1
Angle = 66,LDR_1 = 1023,LDR_2 = 1023,Error w.r.t ldr_1(red,0,0
Angle = 67,LDR_1 = 1023,LDR_2 = 1021,Error w.r.t ldr_1(red,2,2
Angle = 68,LDR_1 = 1023,LDR_2 = 1022,Error w.r.t ldr_1(red,1,1
Angle = 69,LDR_1 = 1023,LDR_2 = 1023,Error w.r.t ldr_1(red,0,0
Angle = 70,LDR_1 = 1023,LDR_2 = 1013,Error w.r.t ldr_1(red,10,10
Angle = 71,LDR_1 = 1019,LDR_2 = 1023,Error w.r.t ldr_1(red,-4,4
Angle = 72,LDR_1 = 1022,LDR_2 = 1023,Error w.r.t ldr_1(red,-1,1
Angle = 73,LDR_1 = 1023,LDR_2 = 1023,Error w.r.t ldr_1(red,0,0
Angle = 74,LDR_1 = 995,LDR_2 = 1023,Error w.r.t ldr_1(red,-28,28
Angle = 75,LDR_1 = 1020,LDR_2 = 1021,Error w.r.t ldr_1(red,-1,1
Angle = 76,LDR_1 = 1023,LDR_2 = 1023,Error w.r.t ldr_1(red,0,0
Angle = 77,LDR_1 = 995,LDR_2 = 1023,Error w.r.t ldr_1(red,-28,28
Angle = 78,LDR_1 = 1022,LDR_2 = 1023,Error w.r.t ldr_1(red,-1,1
Angle = 79,LDR_1 = 1023,LDR_2 = 1020,Error w.r.t ldr_1(red,3,3
Angle = 80,LDR_1 = 1023,LDR_2 = 1023,Error w.r.t ldr_1(red,0,0
Angle = 81,LDR_1 = 1020,LDR_2 = 1023,Error w.r.t ldr_1(red,-3,3
Angle = 82,LDR_1 = 1023,LDR_2 = 1023,Error w.r.t ldr_1(red,0,0
Angle = 83,LDR_1 = 1023,LDR_2 = 1023,Error w.r.t ldr_1(red,0,0
Angle = 84,LDR_1 = 1023,LDR_2 = 1023,Error w.r.t ldr_1(red,0,0
Angle = 85,LDR_1 = 1023,LDR_2 = 1023,Error w.r.t ldr_1(red,0,0
Angle = 86,LDR_1 = 1023,LDR_2 = 1023,Error w.r.t ldr_1(red,0,0
Angle = 87,LDR_1 = 1023,LDR_2 = 1023,Error w.r.t ldr_1(red,0,0
Angle = 88,LDR_1 = 1023,LDR_2 = 1023,Error w.r.t ldr_1(red,0,0
Angle = 89,LDR_1 = 1017,LDR_2 = 1023,Error w.r.t ldr_1(red,-6,6
Angle = 90,LDR_1 = 1019,LDR_2 = 1023,Error w.r.t ldr_1(red,-4,4
Angle = 91,LDR_1 = 1023,LDR_2 = 1022,Error w.r.t ldr_1(red,1,1
Angle = 92,LDR_1 = 1023,LDR_2 = 1023,Error w.r.t ldr_1(red,0,0
Angle = 93,LDR_1 = 1023,LDR_2 = 1023,Error w.r.t ldr_1(red,0,0
Angle = 94,LDR_1 = 1022,LDR_2 = 1023,Error w.r.t ldr_1(red,-1,1
Angle = 95,LDR_1 = 1022,LDR_2 = 1023,Error w.r.t ldr_1(red,-1,1
Angle = 96,LDR_1 = 1022,LDR_2 = 1023,Error w.r.t ldr_1(red,-1,1
Angle = 97,LDR_1 = 1021,LDR_2 = 1023,Error w.r.t ldr_1(red,-2,2
Angle = 98,LDR_1 = 1022,LDR_2 = 1015,Error w.r.t ldr_1(red,7,7
Angle = 99,LDR_1 = 1023,LDR_2 = 1021,Error w.r.t ldr_1(red,2,2
Angle = 100,LDR_1 = 1012,LDR_2 = 1023,Error w.r.t ldr_1(red,-11,11
Angle = 101,LDR_1 = 1022,LDR_2 = 1023,Error w.r.t ldr_1(red,-1,1
Angle = 102,LDR_1 = 1023,LDR_2 = 1023,Error w.r.t ldr_1(red,0,0
Angle = 103,LDR_1 = 1023,LDR_2 = 1023,Error w.r.t ldr_1(red,0,0
Angle = 104,LDR_1 = 1023,LDR_2 = 1021,Error w.r.t ldr_1(red,2,2
Angle = 105,LDR_1 = 1021,LDR_2 = 1023,Error w.r.t ldr_1(red,-2,2
Angle = 106,LDR_1 = 1023,LDR_2 = 1023,Error w.r.t ldr_1(red,0,0
Angle = 107,LDR_1 = 1017,LDR_2 = 1023,Error w.r.t ldr_1(red,-6,6
Angle = 108,LDR_1 = 1023,LDR_2 = 1023,Error w.r.t ldr_1(red,0,0
Angle = 109,LDR_1 = 1022,LDR_2 = 1023,Error w.r.t ldr_1(red,-1,1
Angle = 110,LDR_1 = 1018,LDR_2 = 1022,Error w.r.t ldr_1(red,-4,4
Angle = 111,LDR_1 = 1021,LDR_2 = 1023,Error w.r.t ldr_1(red,-2,2
Angle = 112,LDR_1 = 1022,LDR_2 = 1016,Error w.r.t ldr_1(red,6,6
Angle = 113,LDR_1 = 1018,LDR_2 = 1020,Error w.r.t ldr_1(red,-2,2
Angle = 114,LDR_1 = 1019,LDR_2 = 1023,Error w.r.t ldr_1(red,-4,4
Angle = 115,LDR_1 = 1023,LDR_2 = 1022,Error w.r.t ldr_1(red,1,1
Angle = 116,LDR_1 = 1023,LDR_2 = 1023,Error w.r.t ldr_1(red,0,0
Angle = 117,LDR_1 = 1023,LDR_2 = 983,Error w.r.t ldr_1(red,40,40
Angle = 118,LDR_1 = 1022,LDR_2 = 1023,Error w.r.t ldr_1(red,-1,1
Angle = 119,LDR_1 = 1023,LDR_2 = 1020,Error w.r.t ldr_1(red,3,3
Angle = 120,LDR_1 = 1023,LDR_2 = 1023,Error w.r.t ldr_1(red,0,0
Angle = 121,LDR_1 = 1023,LDR_2 = 1021,Error w.r.t ldr_1(red,2,2
Angle = 122,LDR_1 = 1023,LDR_2 = 1023,Error w.r.t ldr_1(red,0,0
Angle = 123,LDR_1 = 1023,LDR_2 = 1019,Error w.r.t ldr_1(red,4,4
Angle = 124,LDR_1 = 1023,LDR_2 = 1022,Error w.r.t ldr_1(red,1,1
Angle = 125,LDR_1 = 1023,LDR_2 = 1023,Error w.r.t ldr_1(red,0,0
Angle = 126,LDR_1 = 1021,LDR_2 = 1023,Error w.r.t ldr_1(red,-2,2
Angle = 127,LDR_1 = 1023,LDR_2 = 1021,Error w.r.t ldr_1(red,2,2
Angle = 128,LDR_1 = 1021,LDR_2 = 1023,Error w.r.t ldr_1(red,-2,2
Angle = 129,LDR_1 = 1023,LDR_2 = 1023,Error w.r.t ldr_1(red,0,0
Angle = 130,LDR_1 = 1022,LDR_2 = 1023,Error w.r.t ldr_1(red,-1,1
Angle = 131,LDR_1 = 1023,LDR_2 = 1023,Error w.r.t ldr_1(red,0,0
Angle = 132,LDR_1 = 1023,LDR_2 = 1022,Error w.r.t ldr_1(red,1,1
Angle = 133,LDR_1 = 1023,LDR_2 = 1018,Error w.r.t ldr_1(red,5,5
Angle = 134,LDR_1 = 1023,LDR_2 = 1023,Error w.r.t ldr_1(red,0,0
Angle = 135,LDR_1 = 1016,LDR_2 = 1023,Error w.r.t ldr_1(red,-7,7
Angle = 136,LDR_1 = 1020,LDR_2 = 1019,Error w.r.t ldr_1(red,1,1
Angle = 137,LDR_1 = 1021,LDR_2 = 1023,Error w.r.t ldr_1(red,-2,2
Angle = 138,LDR_1 = 1022,LDR_2 = 1023,Error w.r.t ldr_1(red,-1,1
Angle = 139,LDR_1 = 1023,LDR_2 = 1023,Error w.r.t ldr_1(red,0,0
Angle = 140,LDR_1 = 1023,LDR_2 = 1022,Error w.r.t ldr_1(red,1,1
Angle = 141,LDR_1 = 1023,LDR_2 = 1022,Error w.r.t ldr_1(red,1,1
Angle = 142,LDR_1 = 1023,LDR_2 = 1023,Error w.r.t ldr_1(red,0,0
Angle = 143,LDR_1 = 1022,LDR_2 = 1023,Error w.r.t ldr_1(red,-1,1
Angle = 144,LDR_1 = 1021,LDR_2 = 1020,Error w.r.t ldr_1(red,1,1
Angle = 145,LDR_1 = 1023,LDR_2 = 992,Error w.r.t ldr_1(red,31,31
Angle = 146,LDR_1 = 1020,LDR_2 = 1023,Error w.r.t ldr_1(red,-3,3
Angle = 147,LDR_1 = 1023,LDR_2 = 1023,Error w.r.t ldr_1(red,0,0
Angle = 148,LDR_1 = 1023,LDR_2 = 1023,Error w.r.t ldr_1(red,0,0
Angle = 149,LDR_1 = 1021,LDR_2 = 1023,Error w.r.t ldr_1(red,-2,2
Angle = 150,LDR_1 = 1023,LDR_2 = 991,Error w.r.t ldr_1(red,32,32
Angle = 151,LDR_1 = 1023,LDR_2 = 1022,Error w.r.t ldr_1(red,1,1
Angle = 152,LDR_1 = 1023,LDR_2 = 1023,Error w.r.t ldr_1(red,0,0
Angle = 153,LDR_1 = 1016,LDR_2 = 1023,Error w.r.t ldr_1(red,-7,7
Angle = 154,LDR_1 = 1023,LDR_2 = 1023,Error w.r.t ldr_1(red,0,0
Angle = 155,LDR_1 = 1019,LDR_2 = 991,Error w.r.t ldr_1(red,28,28
Angle = 156,LDR_1 = 1023,LDR_2 = 1023,Error w.r.t ldr_1(red,0,0
Angle = 157,LDR_1 = 1019,LDR_2 = 1020,Error w.r.t ldr_1(red,-1,1
Angle = 158,LDR_1 = 1022,LDR_2 = 1020,Error w.r.t ldr_1(red,2,2
Angle = 159,LDR_1 = 1023,LDR_2 = 1023,Error w.r.t ldr_1(red,0,0
Angle = 160,LDR_1 = 1022,LDR_2 = 1023,Error w.r.t ldr_1(red,-1,1
Angle = 161,LDR_1 = 1023,LDR_2 = 1023,Error w.r.t ldr_1(red,0,0
Angle = 162,LDR_1 = 1018,LDR_2 = 1023,Error w.r.t ldr_1(red,-5,5
Angle = 163,LDR_1 = 1022,LDR_2 = 1023,Error w.r.t ldr_1(red,-1,1
Angle = 164,LDR_1 = 1023,LDR_2 = 1023,Error w.r.t ldr_1(red,0,0
Angle = 165,LDR_1 = 1019,LDR_2 = 1008,Error w.r.t ldr_1(red,11,11
Angle = 166,LDR_1 = 1023,LDR_2 = 1021,Error w.r.t ldr_1(red,2,2
Angle = 167,LDR_1 = 1023,LDR_2 = 1023,Error w.r.t ldr_1(red,0,0
Angle = 168,LDR_1 = 1023,LDR_2 = 1022,Error w.r.t ldr_1(red,1,1
Angle = 169,LDR_1 = 1023,LDR_2 = 1020,Error w.r.t ldr_1(red,3,3
Angle = 170,LDR_1 = 1019,LDR_2 = 1023,Error w.r.t ldr_1(red,-4,4
Angle = 171,LDR_1 = 1023,LDR_2 = 1023,Error w.r.t ldr_1(red,0,0
Angle = 172,LDR_1 = 1023,LDR_2 = 1023,Error w.r.t ldr_1(red,0,0
Angle = 173,LDR_1 = 1022,LDR_2 = 1023,Error w.r.t ldr_1(red,-1,1
Angle = 174,LDR_1 = 1022,LDR_2 = 1023,Error w.r.t ldr_1(red,-1,1
Angle = 175,LDR_1 = 811,LDR_2 = 863,Error w.r.t ldr_1(red,-52,52
Angle = 176,LDR_1 = 800,LDR_2 = 877,Error w.r.t ldr_1(red,-77,77
Angle = 177,LDR_1 = 802,LDR_2 = 880,Error w.r.t ldr_1(red,-78,78
Angle = 178,LDR_1 = 811,LDR_2 = 886,Error w.r.t ldr_1(red,-75,75
Angle = 179,LDR_1 = 806,LDR_2 = 879,Error w.r.t ldr_1(red,-73,73
Angle = 180,LDR_1 = 802,LDR_2 = 878,Error w.r.t ldr_1(red,-76,76
Angle = 180,LDR_1 = 802,LDR_2 = 880,Error w.r.t ldr_1(red,-78,78
Angle = 179,LDR_1 = 803,LDR_2 = 878,Error w.r.t ldr_1(red,-75,75
Angle = 178,LDR_1 = 801,LDR_2 = 879,Error w.r.t ldr_1(red,-78,78
Angle = 177,LDR_1 = 800,LDR_2 = 881,Error w.r.t ldr_1(red,-81,81
Angle = 176,LDR_1 = 801,LDR_2 = 875,Error w.r.t ldr_1(red,-74,74
Angle = 175,LDR_1 = 784,LDR_2 = 868,Error w.r.t ldr_1(red,-84,84
Angle = 174,LDR_1 = 804,LDR_2 = 880,Error w.r.t ldr_1(red,-76,76
Angle = 173,LDR_1 = 802,LDR_2 = 880,Error w.r.t ldr_1(red,-78,78
Angle = 172,LDR_1 = 802,LDR_2 = 879,Error w.r.t ldr_1(red,-77,77
Angle = 171,LDR_1 = 805,LDR_2 = 880,Error w.r.t ldr_1(red,-75,75
Angle = 170,LDR_1 = 800,LDR_2 = 876,Error w.r.t ldr_1(red,-76,76
Angle = 169,LDR_1 = 804,LDR_2 = 877,Error w.r.t ldr_1(red,-73,73
Angle = 168,LDR_1 = 799,LDR_2 = 866,Error w.r.t ldr_1(red,-67,67
Angle = 167,LDR_1 = 800,LDR_2 = 865,Error w.r.t ldr_1(red,-65,65
Angle = 166,LDR_1 = 1022,LDR_2 = 1023,Error w.r.t ldr_1(red,-1,1
Angle = 165,LDR_1 = 1008,LDR_2 = 1023,Error w.r.t ldr_1(red,-15,15
Angle = 164,LDR_1 = 1023,LDR_2 = 1020,Error w.r.t ldr_1(red,3,3
Angle = 163,LDR_1 = 1023,LDR_2 = 1021,Error w.r.t ldr_1(red,2,2
Angle = 162,LDR_1 = 1023,LDR_2 = 1023,Error w.r.t ldr_1(red,0,0
Angle = 161,LDR_1 = 786,LDR_2 = 842,Error w.r.t ldr_1(red,-56,56
Angle = 160,LDR_1 = 769,LDR_2 = 847,Error w.r.t ldr_1(red,-78,78
Angle = 159,LDR_1 = 772,LDR_2 = 838,Error w.r.t ldr_1(red,-66,66
Angle = 158,LDR_1 = 765,LDR_2 = 831,Error w.r.t ldr_1(red,-66,66
Angle = 157,LDR_1 = 758,LDR_2 = 825,Error w.r.t ldr_1(red,-67,67
Angle = 156,LDR_1 = 758,LDR_2 = 823,Error w.r.t ldr_1(red,-65,65
Angle = 155,LDR_1 = 751,LDR_2 = 815,Error w.r.t ldr_1(red,-64,64
Angle = 154,LDR_1 = 744,LDR_2 = 808,Error w.r.t ldr_1(red,-64,64
Angle = 153,LDR_1 = 739,LDR_2 = 802,Error w.r.t ldr_1(red,-63,63
Angle = 152,LDR_1 = 736,LDR_2 = 797,Error w.r.t ldr_1(red,-61,61
Angle = 151,LDR_1 = 727,LDR_2 = 783,Error w.r.t ldr_1(red,-56,56
Angle = 150,LDR_1 = 717,LDR_2 = 777,Error w.r.t ldr_1(red,-60,60
Angle = 149,LDR_1 = 710,LDR_2 = 772,Error w.r.t ldr_1(red,-62,62
Angle = 148,LDR_1 = 702,LDR_2 = 771,Error w.r.t ldr_1(red,-69,69
Angle = 147,LDR_1 = 695,LDR_2 = 763,Error w.r.t ldr_1(red,-68,68
Angle = 146,LDR_1 = 687,LDR_2 = 764,Error w.r.t ldr_1(red,-77,77
Angle = 145,LDR_1 = 681,LDR_2 = 756,Error w.r.t ldr_1(red,-75,75
Angle = 144,LDR_1 = 687,LDR_2 = 745,Error w.r.t ldr_1(red,-58,58
Angle = 143,LDR_1 = 667,LDR_2 = 745,Error w.r.t ldr_1(red,-78,78
Angle = 142,LDR_1 = 650,LDR_2 = 733,Error w.r.t ldr_1(red,-83,83
Angle = 141,LDR_1 = 644,LDR_2 = 728,Error w.r.t ldr_1(red,-84,84
Angle = 140,LDR_1 = 641,LDR_2 = 726,Error w.r.t ldr_1(red,-85,85
Angle = 139,LDR_1 = 653,LDR_2 = 735,Error w.r.t ldr_1(red,-82,82
Angle = 138,LDR_1 = 631,LDR_2 = 718,Error w.r.t ldr_1(red,-87,87
Angle = 137,LDR_1 = 621,LDR_2 = 711,Error w.r.t ldr_1(red,-90,90
Angle = 136,LDR_1 = 612,LDR_2 = 700,Error w.r.t ldr_1(red,-88,88
Angle = 135,LDR_1 = 610,LDR_2 = 702,Error w.r.t ldr_1(red,-92,92
Angle = 134,LDR_1 = 600,LDR_2 = 692,Error w.r.t ldr_1(red,-92,92
Angle = 133,LDR_1 = 588,LDR_2 = 687,Error w.r.t ldr_1(red,-99,99
Angle = 132,LDR_1 = 583,LDR_2 = 682,Error w.r.t ldr_1(red,-99,99
Angle = 131,LDR_1 = 596,LDR_2 = 681,Error w.r.t ldr_1(red,-85,85
Angle = 130,LDR_1 = 574,LDR_2 = 674,Error w.r.t ldr_1(red,-100,100
Angle = 129,LDR_1 = 565,LDR_2 = 665,Error w.r.t ldr_1(red,-100,100
Angle = 128,LDR_1 = 559,LDR_2 = 656,Error w.r.t ldr_1(red,-97,97
Angle = 127,LDR_1 = 551,LDR_2 = 650,Error w.r.t ldr_1(red,-99,99
